NA,1343261476,Requisition,12,Move Order Transfer,0884MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,3600,3600,,,3600,,,,,,,,04-DEC-2019 15:37:47,General Transfer,30,,,,,,,,Approved,04-DEC-2019 15:42:17,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,1,Move Order Transfer,3175MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,600,600,,,600,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,2,Move Order Transfer,0085MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,2880,2880,,,2880,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,3,Move Order Transfer,2864MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,1920,1920,,,1920,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,4,Move Order Transfer,4002MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,1200,1200,,,1200,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,5,Move Order Transfer,4004MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,1200,1200,,,1200,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,6,Move Order Transfer,3119MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,2880,2880,,,2880,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,7,Move Order Transfer,2641MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,960,960,,,960,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,8,Move Order Transfer,4001MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,600,600,,,600,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,9,Move Order Transfer,3525MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,1440,1440,,,1440,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,10,Move Order Transfer,4007MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,600,600,,,600,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,11,Move Order Transfer,2555MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,1200,1200,,,1200,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,12,Move Order Transfer,0940MX,,M1QE10,,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,1200,1200,,,1200,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
NA,1343261736,Requisition,13,Move Order Transfer,3100MX,,M1QE10,A-023-01,M1QE30,ETIQUETADO BENAVIDES,,,,,,,EA,700,700,,,700,,,,,,,,04-DEC-2019 17:28:00,General Transfer,30,,,,,,,,Approved,04-DEC-2019 17:35:42,ANAPATRICIAH-V,,.
